;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;Total Contratos;Contratos iniciales indefinidos hombres;Contratos iniciales temporales hombres;Contratos convertidos en indefinidos hombres;Contratos iniciales indefinidos mujeres;Contratos iniciales temporales mujeres;Contratos convertidos en indefinidos mujeres;Contratos  Agricultura;Contratos  Industria;Contratos Construcción;Contratos  Servicios
202401;Enero de 2024;1;Andalucía;14;Córdoba;14050;Pedro Abad;64;10;24;0;15;10;5;36;6;8;14
202401;Enero de 2024;1;Andalucía;14;Córdoba;14051;Pedroche;21;<5;<5;0;<5;14;0;7;<5;<5;12
202401;Enero de 2024;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;104;17;22;6;14;36;9;<5;6;12;83
202401;Enero de 2024;1;Andalucía;14;Córdoba;14053;Posadas;136;46;46;<5;12;27;<5;82;6;7;41
202401;Enero de 2024;1;Andalucía;14;Córdoba;14054;Pozoblanco;541;102;205;6;40;179;9;71;128;37;305
202401;Enero de 2024;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;712;261;217;<5;63;165;<5;485;15;26;186
202401;Enero de 2024;1;Andalucía;14;Córdoba;14056;Puente Genil;1622;448;636;16;179;329;14;1155;166;111;190
202401;Enero de 2024;1;Andalucía;14;Córdoba;14057;Rambla, La;536;78;271;<5;41;141;<5;430;35;7;64
202401;Enero de 2024;1;Andalucía;14;Córdoba;14058;Rute;782;437;166;14;105;59;<5;636;29;23;94
202401;Enero de 2024;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;24;0;15;0;<5;8;0;14;0;<5;6
202401;Enero de 2024;1;Andalucía;14;Córdoba;14060;Santaella;529;177;160;5;86;99;<5;439;12;<5;75
202401;Enero de 2024;1;Andalucía;14;Córdoba;14061;Santa Eufemia;11;<5;5;0;0;<5;<5;<5;<5;<5;6
202401;Enero de 2024;1;Andalucía;14;Córdoba;14062;Torrecampo;14;<5;8;0;<5;<5;0;<5;<5;6;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14063;Valenzuela;341;67;211;0;9;54;0;333;0;6;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14064;Valsequillo;12;0;8;0;0;<5;0;<5;0;10;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14065;Victoria, La;48;5;9;0;7;27;0;25;<5;9;13
202401;Enero de 2024;1;Andalucía;14;Córdoba;14066;Villa del Río;252;52;104;7;28;60;<5;118;44;31;59
202401;Enero de 2024;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;110;36;41;<5;10;18;<5;52;23;13;22
202401;Enero de 2024;1;Andalucía;14;Córdoba;14068;Villaharta;12;<5;<5;0;0;7;0;0;0;0;12
202401;Enero de 2024;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;115;24;41;<5;18;27;<5;70;7;<5;34
202401;Enero de 2024;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;29;<5;16;0;<5;10;0;<5;<5;7;18
202401;Enero de 2024;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;30;8;14;0;<5;5;<5;12;0;0;18
202401;Enero de 2024;1;Andalucía;14;Córdoba;14072;Villaralto;11;<5;<5;0;<5;7;0;<5;<5;0;7
202401;Enero de 2024;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;72;11;40;<5;<5;14;0;54;<5;<5;12
202401;Enero de 2024;1;Andalucía;14;Córdoba;14074;Viso, El;83;12;21;<5;5;42;<5;11;5;6;61
202401;Enero de 2024;1;Andalucía;14;Córdoba;14075;Zuheros;60;25;10;0;15;9;<5;52;0;0;8
202401;Enero de 2024;1;Andalucía;14;Córdoba;14901;Fuente Carreteros;<5;0;0;0;0;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14902;Guijarrosa, La;0;0;0;0;0;0;0;0;0;0;0
202401;Enero de 2024;1;Andalucía;18;Granada;18001;Agrón;16;0;8;0;<5;6;0;<5;0;0;12
202401;Enero de 2024;1;Andalucía;18;Granada;18002;Alamedilla;37;7;12;0;<5;15;0;19;0;11;7
202401;Enero de 2024;1;Andalucía;18;Granada;18003;Albolote;527;157;158;18;55;125;14;90;30;88;319
202401;Enero de 2024;1;Andalucía;18;Granada;18004;Albondón;12;<5;<5;0;<5;5;0;6;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18005;Albuñán;10;0;<5;0;<5;7;0;<5;0;5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18006;Albuñol;153;55;23;<5;37;37;0;102;0;<5;47
202401;Enero de 2024;1;Andalucía;18;Granada;18007;Albuñuelas;31;0;17;<5;0;13;0;20;<5;7;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18010;Aldeire;28;<5;8;<5;<5;15;0;6;0;<5;19
202401;Enero de 2024;1;Andalucía;18;Granada;18011;Alfacar;55;22;6;0;6;20;<5;<5;6;21;26
202401;Enero de 2024;1;Andalucía;18;Granada;18012;Algarinejo;460;243;115;0;48;54;0;416;<5;13;27
202401;Enero de 2024;1;Andalucía;18;Granada;18013;Alhama de Granada;225;71;67;6;25;53;<5;140;0;38;47
202401;Enero de 2024;1;Andalucía;18;Granada;18014;Alhendín;123;57;32;<5;13;13;<5;7;17;45;54
202401;Enero de 2024;1;Andalucía;18;Granada;18015;Alicún de Ortega;36;<5;17;0;<5;16;0;30;0;<5;5
202401;Enero de 2024;1;Andalucía;18;Granada;18016;Almegíjar;27;<5;9;0;5;9;0;5;0;<5;20
202401;Enero de 2024;1;Andalucía;18;Granada;18017;Almuñécar;346;96;84;10;80;71;5;38;22;43;243
202401;Enero de 2024;1;Andalucía;18;Granada;18018;Alquife;5;<5;<5;0;0;<5;0;0;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18020;Arenas del Rey;26;<5;14;<5;<5;5;0;18;0;0;8
202401;Enero de 2024;1;Andalucía;18;Granada;18021;Armilla;573;128;103;14;117;198;13;<5;12;28;531
202401;Enero de 2024;1;Andalucía;18;Granada;18022;Atarfe;280;96;71;14;30;61;8;24;38;45;173
202401;Enero de 2024;1;Andalucía;18;Granada;18023;Baza;221;56;43;12;47;59;<5;23;24;13;161
202401;Enero de 2024;1;Andalucía;18;Granada;18024;Beas de Granada;22;8;6;0;0;8;0;0;0;11;11
202401;Enero de 2024;1;Andalucía;18;Granada;18025;Beas de Guadix;10;<5;6;0;0;<5;0;<5;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18027;Benalúa;57;<5;20;<5;9;19;<5;12;<5;14;28
202401;Enero de 2024;1;Andalucía;18;Granada;18028;Benalúa de las Villas;39;6;19;0;9;5;0;30;0;<5;6
202401;Enero de 2024;1;Andalucía;18;Granada;18029;Benamaurel;27;0;12;0;<5;12;<5;7;<5;<5;16
202401;Enero de 2024;1;Andalucía;18;Granada;18030;Bérchules;23;<5;6;0;0;16;0;<5;0;6;16
202401;Enero de 2024;1;Andalucía;18;Granada;18032;Bubión;9;<5;<5;0;0;6;0;0;0;0;9
202401;Enero de 2024;1;Andalucía;18;Granada;18033;Busquístar;<5;<5;<5;0;0;<5;0;<5;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18034;Cacín;33;<5;13;0;0;19;0;26;0;<5;6
202401;Enero de 2024;1;Andalucía;18;Granada;18035;Cádiar;18;<5;5;0;0;12;0;<5;0;8;8
202401;Enero de 2024;1;Andalucía;18;Granada;18036;Cájar;40;11;5;0;11;13;0;0;<5;<5;38
202401;Enero de 2024;1;Andalucía;18;Granada;18037;Calicasas;16;0;12;0;0;<5;0;14;0;<5;0
202401;Enero de 2024;1;Andalucía;18;Granada;18038;Campotéjar;129;45;53;0;6;25;0;107;<5;7;13
202401;Enero de 2024;1;Andalucía;18;Granada;18039;Caniles;62;<5;18;<5;6;30;<5;21;<5;16;23
202401;Enero de 2024;1;Andalucía;18;Granada;18040;Cáñar;<5;0;<5;0;0;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18042;Capileira;9;<5;<5;0;6;<5;0;0;0;0;9
202401;Enero de 2024;1;Andalucía;18;Granada;18043;Carataunas;<5;0;0;0;0;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18044;Cástaras;10;<5;<5;0;0;<5;0;10;0;0;0
202401;Enero de 2024;1;Andalucía;18;Granada;18045;Castilléjar;41;<5;18;<5;0;18;<5;21;0;7;13
202401;Enero de 2024;1;Andalucía;18;Granada;18046;Castril;39;<5;14;<5;<5;19;<5;11;0;10;18
202401;Enero de 2024;1;Andalucía;18;Granada;18047;Cenes de la Vega;73;20;11;0;10;31;<5;<5;0;18;54
202401;Enero de 2024;1;Andalucía;18;Granada;18048;Cijuela;80;30;19;<5;8;21;<5;27;7;15;31
202401;Enero de 2024;1;Andalucía;18;Granada;18049;Cogollos de Guadix;13;<5;<5;0;0;8;0;<5;<5;0;8
202401;Enero de 2024;1;Andalucía;18;Granada;18050;Cogollos de la Vega;107;9;55;<5;0;42;0;90;0;5;12
202401;Enero de 2024;1;Andalucía;18;Granada;18051;Colomera;83;25;29;0;6;23;0;65;0;11;7
202401;Enero de 2024;1;Andalucía;18;Granada;18053;Cortes de Baza;46;8;20;0;<5;14;<5;33;0;5;8
202401;Enero de 2024;1;Andalucía;18;Granada;18054;Cortes y Graena;23;<5;17;0;<5;<5;0;14;<5;5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18056;Cúllar;70;14;26;<5;8;19;<5;17;5;<5;44
202401;Enero de 2024;1;Andalucía;18;Granada;18057;Cúllar Vega;74;13;12;<5;13;24;9;<5;<5;10;59
202401;Enero de 2024;1;Andalucía;18;Granada;18059;Chauchina;149;49;23;<5;25;48;<5;43;6;18;82
202401;Enero de 2024;1;Andalucía;18;Granada;18061;Chimeneas;149;38;51;<5;13;45;0;121;0;12;16
202401;Enero de 2024;1;Andalucía;18;Granada;18062;Churriana de la Vega;144;64;25;6;18;29;<5;<5;9;39;93
202401;Enero de 2024;1;Andalucía;18;Granada;18063;Darro;34;10;6;0;<5;14;0;16;<5;10;7
202401;Enero de 2024;1;Andalucía;18;Granada;18064;Dehesas de Guadix;18;<5;11;0;0;6;0;15;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18065;Dehesas Viejas;20;<5;9;0;<5;7;0;14;0;0;6
202401;Enero de 2024;1;Andalucía;18;Granada;18066;Deifontes;264;159;38;0;48;18;<5;188;0;69;7
202401;Enero de 2024;1;Andalucía;18;Granada;18067;Diezma;7;0;5;0;0;<5;0;<5;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18068;Dílar;17;<5;8;0;<5;<5;0;0;<5;<5;14
202401;Enero de 2024;1;Andalucía;18;Granada;18069;Dólar;11;<5;<5;<5;<5;<5;<5;<5;0;<5;6
202401;Enero de 2024;1;Andalucía;18;Granada;18070;Dúdar;<5;0;<5;0;<5;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18071;Dúrcal;165;29;37;8;15;68;8;19;29;25;92
202401;Enero de 2024;1;Andalucía;18;Granada;18072;Escúzar;59;10;30;<5;7;9;<5;12;22;10;15
202401;Enero de 2024;1;Andalucía;18;Granada;18074;Ferreira;5;0;0;0;0;5;0;0;0;0;5
202401;Enero de 2024;1;Andalucía;18;Granada;18076;Fonelas;26;0;13;0;<5;11;0;14;<5;8;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18077;Fornes;<5;0;0;0;0;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18078;Freila;28;5;11;<5;0;11;0;16;<5;5;6
202401;Enero de 2024;1;Andalucía;18;Granada;18079;Fuente Vaqueros;131;17;47;<5;19;46;<5;29;10;36;56
202401;Enero de 2024;1;Andalucía;18;Granada;18082;Galera;19;<5;9;0;<5;7;0;<5;<5;6;8
202401;Enero de 2024;1;Andalucía;18;Granada;18083;Gobernador;<5;<5;<5;0;<5;0;0;<5;0;0;0
202401;Enero de 2024;1;Andalucía;18;Granada;18084;Gójar;47;11;6;11;8;11;0;<5;<5;18;24
202401;Enero de 2024;1;Andalucía;18;Granada;18085;Gor;19;<5;<5;0;<5;12;0;8;0;7;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18086;Gorafe;20;<5;8;0;0;11;0;<5;0;0;18
202401;Enero de 2024;1;Andalucía;18;Granada;18087;Granada;8099;1724;2194;152;1341;2560;128;511;878;568;6142
202401;Enero de 2024;1;Andalucía;18;Granada;18088;Guadahortuna;75;19;33;0;8;15;0;60;0;0;15
202401;Enero de 2024;1;Andalucía;18;Granada;18089;Guadix;477;83;172;<5;51;161;7;35;155;33;254
202401;Enero de 2024;1;Andalucía;18;Granada;18093;Gualchos;115;34;25;0;17;37;<5;34;0;16;65
202401;Enero de 2024;1;Andalucía;18;Granada;18094;Güejar Sierra;27;<5;9;0;<5;12;0;<5;0;5;21
202401;Enero de 2024;1;Andalucía;18;Granada;18095;Güevéjar;56;5;18;0;9;24;0;39;0;15;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18096;Huélago;9;5;0;0;<5;<5;0;6;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18097;Huéneja;14;0;<5;0;<5;10;0;<5;<5;<5;7
202401;Enero de 2024;1;Andalucía;18;Granada;18098;Huéscar;79;12;25;0;11;30;<5;21;<5;22;33
202401;Enero de 2024;1;Andalucía;18;Granada;18099;Huétor de Santillán;16;<5;8;<5;<5;0;0;0;<5;5;10
202401;Enero de 2024;1;Andalucía;18;Granada;18100;Huétor Tájar;797;283;205;<5;64;237;5;507;14;61;215
202401;Enero de 2024;1;Andalucía;18;Granada;18101;Huétor Vega;134;29;33;8;16;46;<5;<5;<5;23;107
202401;Enero de 2024;1;Andalucía;18;Granada;18102;Illora;839;414;215;<5;106;103;0;762;<5;22;54
202401;Enero de 2024;1;Andalucía;18;Granada;18103;Itrabo;17;0;6;0;<5;8;0;8;<5;<5;7
202401;Enero de 2024;1;Andalucía;18;Granada;18105;Iznalloz;519;84;308;0;33;93;<5;453;<5;5;58
202401;Enero de 2024;1;Andalucía;18;Granada;18106;Játar;7;<5;<5;0;0;<5;0;0;0;<5;6
202401;Enero de 2024;1;Andalucía;18;Granada;18107;Jayena;43;6;20;0;<5;15;<5;30;0;8;5
202401;Enero de 2024;1;Andalucía;18;Granada;18108;Jerez del Marquesado;7;0;<5;0;<5;5;0;<5;<5;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18109;Jete;29;8;8;0;0;13;0;9;<5;9;9
202401;Enero de 2024;1;Andalucía;18;Granada;18111;Jun;10;0;<5;<5;<5;<5;<5;<5;<5;<5;6
202401;Enero de 2024;1;Andalucía;18;Granada;18112;Juviles;<5;<5;0;0;0;0;0;0;<5;0;0
202401;Enero de 2024;1;Andalucía;18;Granada;18114;Calahorra, La;8;0;<5;<5;0;<5;<5;<5;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18115;Láchar;72;15;19;0;<5;35;<5;19;6;17;30
202401;Enero de 2024;1;Andalucía;18;Granada;18116;Lanjarón;34;<5;7;0;7;16;0;8;<5;<5;22
202401;Enero de 2024;1;Andalucía;18;Granada;18117;Lanteira;8;0;<5;0;0;5;0;0;0;<5;7
202401;Enero de 2024;1;Andalucía;18;Granada;18119;Lecrín;63;<5;22;<5;0;37;0;25;0;10;28
202401;Enero de 2024;1;Andalucía;18;Granada;18120;Lentegí;7;0;<5;0;0;<5;0;<5;0;5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18121;Lobras;<5;0;0;0;0;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18122;Loja;1942;622;890;7;127;289;7;1645;15;20;262
202401;Enero de 2024;1;Andalucía;18;Granada;18123;Lugros;7;<5;<5;0;<5;0;0;6;0;<5;0
202401;Enero de 2024;1;Andalucía;18;Granada;18124;Lújar;34;14;9;0;7;<5;<5;33;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18126;Malahá, La;43;7;12;<5;<5;17;<5;8;<5;11;22
202401;Enero de 2024;1;Andalucía;18;Granada;18127;Maracena;228;89;49;6;38;45;<5;12;38;37;141
202401;Enero de 2024;1;Andalucía;18;Granada;18128;Marchal;12;<5;<5;<5;0;6;0;0;<5;7;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18132;Moclín;216;60;70;<5;15;69;0;171;0;22;23
202401;Enero de 2024;1;Andalucía;18;Granada;18133;Molvízar;94;14;39;<5;<5;36;0;29;<5;<5;62
202401;Enero de 2024;1;Andalucía;18;Granada;18134;Monachil;548;210;127;12;113;82;<5;<5;<5;21;522
202401;Enero de 2024;1;Andalucía;18;Granada;18135;Montefrío;1115;463;411;0;107;132;<5;1051;<5;39;23
202401;Enero de 2024;1;Andalucía;18;Granada;18136;Montejícar;125;52;28;0;21;22;<5;97;<5;19;7
202401;Enero de 2024;1;Andalucía;18;Granada;18137;Montillana;99;39;42;0;<5;15;0;87;0;<5;10
202401;Enero de 2024;1;Andalucía;18;Granada;18138;Moraleda de Zafayona;221;32;122;0;12;55;0;160;<5;39;20
202401;Enero de 2024;1;Andalucía;18;Granada;18140;Motril;1189;250;353;30;153;381;22;324;21;69;775
202401;Enero de 2024;1;Andalucía;18;Granada;18141;Murtas;14;0;6;<5;<5;<5;<5;<5;0;0;12
202401;Enero de 2024;1;Andalucía;18;Granada;18143;Nigüelas;66;27;9;<5;<5;24;<5;18;<5;6;38
202401;Enero de 2024;1;Andalucía;18;Granada;18144;Nívar;8;<5;<5;<5;<5;0;<5;<5;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18145;Ogíjares;189;33;77;6;29;40;<5;0;<5;18;168
202401;Enero de 2024;1;Andalucía;18;Granada;18146;Orce;16;<5;9;0;0;6;0;12;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18147;Órgiva;40;9;7;0;5;17;<5;6;6;<5;27
202401;Enero de 2024;1;Andalucía;18;Granada;18148;Otívar;39;8;17;<5;<5;9;0;25;<5;6;7
202401;Enero de 2024;1;Andalucía;18;Granada;18149;Otura;93;31;23;6;6;24;<5;19;5;12;57
202401;Enero de 2024;1;Andalucía;18;Granada;18150;Padul;187;56;49;5;17;55;5;13;18;68;88
202401;Enero de 2024;1;Andalucía;18;Granada;18151;Pampaneira;9;<5;<5;0;<5;<5;0;0;0;0;9
202401;Enero de 2024;1;Andalucía;18;Granada;18152;Pedro Martínez;37;<5;7;0;5;21;0;11;0;0;26
202401;Enero de 2024;1;Andalucía;18;Granada;18153;Peligros;858;171;153;27;281;217;9;22;64;65;707
202401;Enero de 2024;1;Andalucía;18;Granada;18154;Peza, La;11;<5;<5;<5;0;5;0;<5;0;6;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18157;Pinos Genil;13;6;<5;<5;<5;<5;0;0;<5;0;12
202401;Enero de 2024;1;Andalucía;18;Granada;18158;Pinos Puente;377;124;120;<5;30;99;0;219;15;42;101
202401;Enero de 2024;1;Andalucía;18;Granada;18159;Píñar;125;18;72;0;7;28;0;95;0;<5;29
202401;Enero de 2024;1;Andalucía;18;Granada;18161;Polícar;<5;0;<5;<5;0;<5;<5;0;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18162;Polopos;118;19;13;13;7;37;29;31;14;0;73
202401;Enero de 2024;1;Andalucía;18;Granada;18163;Pórtugos;<5;0;0;0;0;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18164;Puebla de Don Fadrique;30;10;8;0;<5;11;0;10;0;16;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18165;Pulianas;126;18;38;7;12;46;5;<5;<5;<5;120
202401;Enero de 2024;1;Andalucía;18;Granada;18167;Purullena;99;16;38;6;5;34;0;<5;64;14;19
202401;Enero de 2024;1;Andalucía;18;Granada;18168;Quéntar;12;0;5;0;0;7;0;0;0;<5;8
202401;Enero de 2024;1;Andalucía;18;Granada;18170;Rubite;15;9;<5;0;<5;<5;0;10;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18171;Salar;341;217;49;0;45;29;<5;315;<5;0;25
202401;Enero de 2024;1;Andalucía;18;Granada;18173;Salobreña;217;40;65;<5;31;75;<5;31;<5;20;163
202401;Enero de 2024;1;Andalucía;18;Granada;18174;Santa Cruz del Comercio;17;<5;7;0;<5;<5;0;14;0;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18175;Santa Fe;335;76;105;13;35;103;<5;54;22;44;215
202401;Enero de 2024;1;Andalucía;18;Granada;18176;Soportújar;5;<5;<5;0;<5;<5;0;0;0;0;5
202401;Enero de 2024;1;Andalucía;18;Granada;18177;Sorvilán;10;<5;0;0;<5;5;0;6;0;<5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18178;Torre-Cardela;37;<5;20;0;<5;13;0;20;0;0;17
202401;Enero de 2024;1;Andalucía;18;Granada;18179;Torvizcón;15;0;9;0;<5;5;0;7;0;0;8
202401;Enero de 2024;1;Andalucía;18;Granada;18180;Trevélez;8;<5;<5;0;<5;<5;0;0;0;0;8
202401;Enero de 2024;1;Andalucía;18;Granada;18181;Turón;<5;0;0;0;0;<5;0;<5;0;0;0
202401;Enero de 2024;1;Andalucía;18;Granada;18182;Ugíjar;33;15;5;0;<5;9;0;23;<5;<5;7
202401;Enero de 2024;1;Andalucía;18;Granada;18183;Válor;<5;0;<5;<5;0;0;0;0;<5;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18184;Vélez de Benaudalla;58;15;28;0;<5;13;<5;28;<5;7;22
202401;Enero de 2024;1;Andalucía;18;Granada;18185;Ventas de Huelma;36;17;11;0;<5;5;<5;12;<5;17;6
202401;Enero de 2024;1;Andalucía;18;Granada;18187;Villanueva de las Torres;38;5;12;0;<5;17;0;25;0;0;13
202401;Enero de 2024;1;Andalucía;18;Granada;18188;Villanueva Mesía;163;90;31;0;16;25;<5;135;0;<5;26
202401;Enero de 2024;1;Andalucía;18;Granada;18189;Víznar;<5;<5;0;0;0;0;0;0;0;<5;0
202401;Enero de 2024;1;Andalucía;18;Granada;18192;Zafarraya;57;16;14;<5;<5;18;<5;28;<5;15;13
202401;Enero de 2024;1;Andalucía;18;Granada;18193;Zubia, La;157;50;34;7;24;37;5;14;<5;22;118
202401;Enero de 2024;1;Andalucía;18;Granada;18194;Zújar;17;7;<5;<5;<5;5;0;7;0;<5;8
202401;Enero de 2024;1;Andalucía;18;Granada;18901;Taha, La;8;0;<5;0;<5;<5;0;0;0;0;8
202401;Enero de 2024;1;Andalucía;18;Granada;18902;Valle, El;68;12;22;0;<5;32;0;38;<5;0;29
202401;Enero de 2024;1;Andalucía;18;Granada;18903;Nevada;25;<5;11;0;0;10;<5;<5;<5;<5;21
202401;Enero de 2024;1;Andalucía;18;Granada;18904;Alpujarra de la Sierra;8;0;5;0;0;<5;0;0;0;0;8
202401;Enero de 2024;1;Andalucía;18;Granada;18905;Gabias, Las;152;68;35;6;20;22;<5;12;5;49;86
202401;Enero de 2024;1;Andalucía;18;Granada;18906;Guajares, Los;11;0;8;0;0;<5;0;<5;0;5;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18907;Valle del Zalabí;26;8;7;<5;0;9;0;8;<5;7;9
202401;Enero de 2024;1;Andalucía;18;Granada;18908;Villamena;13;<5;<5;0;<5;8;0;0;<5;0;12
202401;Enero de 2024;1;Andalucía;18;Granada;18909;Morelábor;13;<5;<5;0;<5;9;0;9;<5;0;<5
202401;Enero de 2024;1;Andalucía;18;Granada;18910;Pinar, El;12;<5;6;0;0;5;0;<5;<5;<5;7
202401;Enero de 2024;1;Andalucía;18;Granada;18911;Vegas del Genil;165;45;29;6;55;28;<5;20;<5;10;133
202401;Enero de 2024;1;Andalucía;18;Granada;18912;Cuevas del Campo;62;13;16;0;9;24;0;31;<5;<5;25
202401;Enero de 2024;1;Andalucía;18;Granada;18913;Zagra;92;60;11;0;9;12;0;77;0;0;15
202401;Enero de 2024;1;Andalucía;18;Granada;18914;Valderrubio;21;<5;9;0;<5;9;0;<5;<5;<5;17
202401;Enero de 2024;1;Andalucía;18;Granada;18915;Domingo Pérez de Granada;56;18;22;0;7;8;<5;50;0;0;6
202401;Enero de 2024;1;Andalucía;18;Granada;18916;Torrenueva Costa;23;<5;<5;0;<5;14;0;<5;0;<5;19
202401;Enero de 2024;1;Andalucía;21;Huelva;21001;Alájar;36;<5;21;0;<5;10;0;0;0;0;36
202401;Enero de 2024;1;Andalucía;21;Huelva;21002;Aljaraque;458;54;261;5;47;77;14;232;18;23;185
202401;Enero de 2024;1;Andalucía;21;Huelva;21003;Almendro, El;19;0;10;0;<5;7;<5;7;0;0;12
202401;Enero de 2024;1;Andalucía;21;Huelva;21004;Almonaster la Real;85;7;49;<5;8;16;<5;12;34;16;23
202401;Enero de 2024;1;Andalucía;21;Huelva;21005;Almonte;2078;778;191;26;839;224;20;1525;11;90;452
202401;Enero de 2024;1;Andalucía;21;Huelva;21006;Alosno;117;18;19;<5;<5;73;<5;9;<5;8;98
202401;Enero de 2024;1;Andalucía;21;Huelva;21007;Aracena;241;36;76;5;29;90;5;9;<5;79;149
202401;Enero de 2024;1;Andalucía;21;Huelva;21008;Aroche;95;<5;32;0;<5;59;0;11;0;<5;83
202401;Enero de 2024;1;Andalucía;21;Huelva;21009;Arroyomolinos de León;30;0;23;0;0;7;0;<5;0;20;6
202401;Enero de 2024;1;Andalucía;21;Huelva;21010;Ayamonte;430;114;141;17;45;106;7;160;14;57;199
202401;Enero de 2024;1;Andalucía;21;Huelva;21011;Beas;95;10;36;<5;5;42;<5;14;<5;10;70
202401;Enero de 2024;1;Andalucía;21;Huelva;21012;Berrocal;0;0;0;0;0;0;0;0;0;0;0
202401;Enero de 2024;1;Andalucía;21;Huelva;21013;Bollullos Par del Condado;352;103;61;18;111;55;<5;126;21;77;128
202401;Enero de 2024;1;Andalucía;21;Huelva;21014;Bonares;350;152;35;<5;123;36;<5;216;<5;34;98
202401;Enero de 2024;1;Andalucía;21;Huelva;21015;Cabezas Rubias;29;<5;9;0;0;17;0;<5;0;0;26
202401;Enero de 2024;1;Andalucía;21;Huelva;21016;Cala;9;0;<5;0;0;6;0;0;0;<5;8
202401;Enero de 2024;1;Andalucía;21;Huelva;21017;Calañas;55;<5;13;<5;<5;31;<5;<5;<5;<5;50
202401;Enero de 2024;1;Andalucía;21;Huelva;21018;Campillo, El;249;<5;217;<5;<5;19;7;226;0;<5;21
202401;Enero de 2024;1;Andalucía;21;Huelva;21019;Campofrío;14;<5;<5;0;<5;7;0;0;0;0;14
202401;Enero de 2024;1;Andalucía;21;Huelva;21020;Cañaveral de León;6;0;<5;0;0;<5;0;0;0;0;6
202401;Enero de 2024;1;Andalucía;21;Huelva;21021;Cartaya;1504;633;374;19;274;193;11;1182;6;46;270
202401;Enero de 2024;1;Andalucía;21;Huelva;21022;Castaño del Robledo;<5;0;0;0;<5;<5;0;0;0;0;<5
202401;Enero de 2024;1;Andalucía;21;Huelva;21023;Cerro de Andévalo, El;34;<5;6;<5;0;24;<5;<5;0;<5;31
202401;Enero de 2024;1;Andalucía;21;Huelva;21024;Corteconcepción;13;<5;<5;<5;<5;7;0;<5;<5;0;9
202401;Enero de 2024;1;Andalucía;21;Huelva;21025;Cortegana;87;17;33;<5;9;27;0;14;9;28;36
202401;Enero de 2024;1;Andalucía;21;Huelva;21026;Cortelazor;7;<5;<5;0;<5;<5;0;0;0;6;<5
